x0,x1,x2,x3,x4
1.758545167351139920e-03,6.939420159502190282e-04,1.086322338814730074e-02,1.214135636041169919e+00,2.272640968712509868e-01
1.405055342461449929e-03,2.080852056949049865e-03,1.883967733622969945e-02,1.486759413705089905e+00,5.733939391651660111e-01
2.878115180225579786e-03,3.385303895255780196e-03,4.683600027961890185e-03,1.197800982596699981e+00,9.953032202895270020e-01
1.120967333972690055e-03,7.642137944709980184e-04,9.342579524280969494e-03,1.249301793081919909e+00,9.226582963329269527e-01
3.011528090484440114e-03,1.639292425844820003e-03,6.819603296637300263e-03,1.397903603142709894e+00,6.597564589465039486e-02
2.396167020907859907e-03,3.868881274975599811e-03,2.197229665063860082e-02,5.650312755672489695e-01,8.210184825351459770e-01
1.911740441331639950e-03,2.178363806261099985e-03,1.499902320441070039e-02,7.402491718337409488e-01,1.902290005679239948e-02
2.968847948112530045e-03,1.789531784002199987e-03,1.378022624859239972e-02,5.793855635023209549e-01,2.726552288024690074e-01
3.845416814870670011e-03,1.509427716550179903e-03,4.302048380622409615e-03,1.387127877140299947e+00,8.628939438767270209e-01
1.056193860726199925e-03,3.566698473183090023e-03,1.345961304932929981e-02,8.848722323679829582e-01,6.028436571967320523e-01
2.352019928751749884e-03,3.414804223855140170e-03,3.941573159297230219e-03,1.408357652251730041e+00,4.535803204623520268e-01
1.198942463185410099e-03,1.727087264439089963e-03,3.102214940671109856e-03,1.253497805685970024e+00,9.582553028890400393e-01
1.926060113712679952e-03,3.347095903306379801e-03,1.799492304129739900e-02,1.354469463026619913e-01,5.213509602856359892e-01
2.982182244395370149e-03,3.757174840956110148e-03,6.540854649499289880e-03,9.417560576942050066e-01,4.033245647139849926e-02
3.529514736075419889e-03,1.747915895547479982e-03,2.442540230611599944e-02,5.048951505386499727e-01,3.132252011678650083e-01
2.663358817492379998e-03,3.179908226955220196e-03,1.043826469831909964e-02,1.427426962525929932e+00,7.471454053826159791e-01
2.356325195014239825e-03,5.728339820881369650e-04,1.617159570966029969e-02,5.629601828777229811e-01,9.695307301548310441e-01
3.320955596575509913e-03,5.318329547833420016e-04,1.996565262352630044e-02,6.796222712789899978e-01,7.444130315319630320e-01
3.976772371007599588e-03,3.570592070820039973e-03,4.851645701686390331e-03,4.290314138053220039e-01,8.911411409529389482e-01
2.739815336262110216e-03,2.469403712337250173e-03,2.598915686015059942e-02,4.333066527092599984e-01,3.022782806868200001e-01
3.826164951585229838e-03,9.325030256249009636e-04,1.232987436590459937e-02,5.590198673566340037e-01,8.116190172149799487e-02
1.614665813047669925e-03,2.543549056058629944e-03,2.594642218142099999e-02,1.139588779354820058e+00,9.684269484444519849e-01
1.074884840238140042e-03,3.743924534511170171e-03,1.416801803083879950e-02,5.506772313527760199e-01,2.807086882134900152e-02
2.502313701438020014e-03,1.032652962735039915e-03,2.956245964578490051e-02,1.464040398964540080e+00,6.213356836927119708e-01
3.477862520354570164e-03,2.170589737901930209e-03,5.019124218270419775e-03,3.478235453594240023e-01,7.945397441505920311e-01
1.488114500795030028e-03,7.163874285772910307e-04,2.077686870463259922e-02,7.221935025891289550e-01,6.067351070612200248e-01
3.997937054434790027e-03,1.843054814051949984e-03,2.706465916469619898e-02,3.197176403871270223e-01,8.022542356108319783e-01
1.693503838147740080e-03,2.447272495214480002e-03,6.565832243821120157e-03,7.045315967233619636e-01,5.542718294542280377e-01
3.817721831343840171e-03,3.030406800393130057e-03,2.323894630923909951e-02,1.404684680817299913e+00,4.589572652692440191e-01
2.545411228069800053e-03,1.044610301423820001e-03,1.939857392531979877e-02,4.003980040886669922e-01,6.151289734118620123e-01
2.279048478442480177e-03,3.861104337756640116e-03,2.319116081702200100e-02,9.154611088195820090e-02,2.869501584144310002e-01
2.527008435847009817e-03,2.462140737025649961e-03,2.362913897024790030e-02,7.526327612407039958e-01,9.260593978604300114e-01
2.794210937293250055e-03,9.783695409039500860e-04,3.136636756511409878e-03,1.095712384156299901e+00,7.067190811301119480e-01
2.178500979928069993e-03,2.664322999096360115e-03,1.746443979284889939e-02,2.215745991573200152e-02,2.631066964666819996e-01
1.338073344627860057e-03,2.561537269927439790e-03,1.097639842592200085e-02,1.071097426883180104e+00,6.775347949764689570e-01
2.920835281902919942e-03,3.184158201139070110e-03,1.662184531265119974e-02,8.697753762651699860e-01,2.654714789551220200e-01
1.164211412505479926e-03,1.764443730943369938e-03,1.651683308114669860e-02,4.477193047511390245e-01,9.808583878704809633e-01
1.178961078944379967e-03,3.963962479825250407e-03,2.948611387173459900e-02,1.332348160477589971e+00,5.588865434878970140e-01
3.311736538969209994e-03,9.737852952854009637e-04,8.373589852614330559e-03,1.109866024937600004e+00,3.584982576416809730e-01
2.521499459438720104e-03,3.106750364426410192e-03,8.846903169403319209e-03,5.218328549318249632e-01,4.627515046761839779e-01
1.999747677919449813e-03,2.445838563620929967e-03,8.125816902919670570e-03,1.608772738168479932e-01,6.005025319019330343e-01
1.546161226704479948e-03,3.177193733632910095e-03,2.507570403451590130e-02,1.359978392918830048e+00,1.256989403627810126e-04
1.112138557307189909e-03,2.560222359927249915e-03,2.861378763964469996e-02,7.149874680940989657e-01,9.741281843446200073e-01
1.892321541357089992e-03,2.891801406876180151e-03,1.193698868213620076e-02,1.266526373061700017e+00,1.971022242028269977e-01
2.289758266541869983e-03,3.975998662110879697e-03,1.275202259290400021e-02,5.923891151425200174e-01,8.329728239586110528e-01
2.778530393729220210e-03,2.086388832915340216e-03,1.409403866074540081e-02,1.038979912025969954e+00,7.590306437334509715e-01
1.265593908746960030e-03,9.079530311570270171e-04,3.990453241980169985e-03,3.339712942717600053e-02,7.100551937823179616e-02
2.967567464615449794e-03,2.636936005461960192e-03,5.908833415889880314e-03,1.491254976032190038e+00,3.148047369117850103e-01
3.919526876465880341e-03,3.306329887615980061e-03,2.613146084371159930e-02,5.296903915938460106e-01,8.992602603978010478e-01
1.677693605585490024e-03,3.909784482923570406e-03,1.786800994736819845e-02,1.387943063624899942e+00,8.685096773046530050e-01
3.173484423520279898e-03,2.641611639672540070e-03,1.792723370901610006e-02,1.495226341773290057e+00,8.454034465111329721e-01
3.350536428855500036e-03,1.468812687723079985e-03,5.041820958374999828e-03,4.921892479062080217e-02,9.865030229170810294e-01
2.035984731675819989e-03,1.776378617137199965e-03,2.353506260819479903e-02,1.276381907233500090e+00,7.190396103088280144e-01
3.988233324936129968e-03,1.800342091209950098e-03,9.979298482956599353e-03,1.302555889992039972e+00,2.074033078784119979e-02
2.309416517382950184e-03,2.890364178233080072e-03,3.620013328897069785e-03,8.507915509594610182e-01,3.060624285019000190e-01
1.887627375950340098e-03,3.770743574881690006e-03,1.078352739825520074e-02,9.641295941860880125e-01,3.677472462195440217e-01
2.406131260435559992e-03,5.419783357045379873e-04,1.026402816784150081e-02,1.490127287800419920e+00,8.041596478787249591e-01
3.008603950014799785e-03,3.600312975003149875e-03,9.611220805400980463e-03,3.886754538979150242e-01,2.012196036982349945e-01
3.787088533345139840e-03,2.898990343531009789e-03,3.193815616588809980e-03,1.401881489439400053e+00,9.566538846080659964e-01
2.668464954112660138e-03,1.164283166754410091e-03,1.693608562015860158e-02,4.952039765117219883e-01,6.349189679138360007e-03
3.550463635444409995e-03,2.868143303897119790e-03,4.522710514608539907e-03,6.739538989837750016e-01,5.923440237729810098e-01
2.461423483487920182e-03,3.119077935373640136e-03,2.777227962862819852e-02,1.433483873504100004e+00,5.570910158776679610e-01
1.968622455629990067e-03,1.826182100476579943e-03,2.842015777270219881e-02,4.438220684425909779e-01,9.419167180152140384e-01
1.084526992711009902e-03,2.997444487064729844e-03,1.511294256805540033e-02,8.012631071219220025e-02,9.731692925437820385e-01
3.903684140640540159e-03,3.336143244277799992e-03,2.122828393089029944e-02,9.121302273517940540e-01,5.847239611577240148e-02
2.235089919300050146e-03,2.693505579431309908e-03,4.586817177948540429e-03,5.044630240928379972e-02,7.601768396818080198e-02
3.941532060488360176e-03,1.232510401341599957e-03,1.310799457285720046e-02,1.348657964357760086e+00,9.558859140032439639e-01
2.202081876580370186e-03,1.291971239688460100e-03,2.208984109091670020e-02,1.497991007392529994e+00,2.970882637123580250e-01
1.656683027648829997e-03,1.550095139736429924e-03,1.285637632098979993e-02,5.138205742605499449e-01,6.361816590528469595e-01
3.556701521479059807e-03,1.009566870321639996e-03,2.873807200748820095e-02,9.058430884068370548e-02,9.420723506559149918e-01
3.123054894230330083e-03,5.661210524298950029e-04,1.620309029735650039e-02,1.304188655387259921e+00,6.345450879330749583e-01
1.330654700325800081e-03,2.844101704296070170e-03,5.783863414041469711e-03,7.974757623157929798e-01,9.972341728368769864e-01
2.863496255402450154e-03,3.835403214333460084e-03,2.752291147124370091e-02,2.285489233250259933e-01,9.374137505996039677e-01
1.717586937986310047e-03,5.998421719248870406e-04,1.855911170585590117e-02,4.312569218105639923e-03,3.546510880091229834e-01
3.535732224921229842e-03,2.740115774912409846e-03,2.996602182459439864e-02,1.053778795284449954e+00,7.396249226175709568e-01
1.334997961106480086e-03,1.662856382670460089e-03,2.831423282759940041e-02,8.937194041558539637e-02,1.345270473314449933e-01
1.485081231368009895e-03,5.492521101002349922e-04,2.885588481939959857e-02,6.114557236391120476e-01,1.293993946739940004e-01
1.790903184787139956e-03,3.153029519721049952e-03,9.711764086668380272e-03,3.873337674094359806e-01,2.223050053932240089e-01
3.966346605031289760e-03,2.811529750146089888e-03,2.959837295175619942e-02,1.626026201911739966e-02,8.473402054947799522e-01
1.947340131711909920e-03,2.512083978330369866e-03,1.826016972787470119e-02,9.385465980683219689e-01,5.326077200814619550e-01
2.769383053485069933e-03,3.776736550486410084e-03,2.320945218821200001e-02,1.416491518153339957e+00,2.593679759069349861e-02
3.972129749363519612e-03,1.974880646557080049e-03,8.066726211920149589e-03,9.533353209947239559e-01,4.277338636140339823e-01
3.147094396064060041e-03,3.079360221914600147e-03,2.068896924066010098e-02,9.438744847312340314e-01,7.168535894220690041e-01
3.717696571269770139e-03,2.942766280279260176e-03,1.461230651318840001e-02,9.300617920118379664e-03,1.142385233812970025e-01
3.569489503771530042e-03,9.996436705560190605e-04,1.607641873417189893e-02,4.706151326594409934e-02,1.547917811619120045e-02
2.750865724755679857e-03,1.122965078987300065e-03,1.426452936758939964e-02,4.319149958901109766e-04,8.751888109422290007e-01
3.450063702508339870e-03,3.889460343024459931e-03,1.551220132398119927e-02,1.260773165558929931e-01,8.405810101570100334e-01
2.902327854820530018e-03,1.930312164377069898e-03,3.565246447979470139e-03,7.506736498834799542e-01,1.752824731995349938e-01
1.563972181613790041e-03,1.334791144663930026e-03,4.886395627287680107e-03,4.464043591408989875e-01,4.485927232084799821e-01
1.815533411809479997e-03,2.652228535729459890e-03,2.220592455313169858e-02,5.450437346157850360e-01,1.712603964682199997e-01
3.279191097285370175e-03,9.953000254376090112e-04,1.091556111517799979e-02,4.139289428349580136e-01,9.511958308697210374e-01
2.273764478112109966e-03,1.723844518854860102e-03,1.125949643782759961e-02,9.545090690409999690e-01,2.965447241652289789e-01
2.239012622566430126e-03,1.134130406761539936e-03,1.708471771565640146e-02,9.715961024622670195e-01,6.610721669490450259e-01
1.770920175211969979e-03,3.792274331174330139e-03,4.637149673305219870e-03,4.724854946167910130e-01,5.460741381649859560e-01
2.759901039975459942e-03,3.929222267676840338e-03,2.307546477852530017e-02,6.722298890934329529e-01,4.809526031068529772e-02
1.038108915318969967e-03,5.883739984798010093e-04,1.237765263949260064e-02,1.377470492321759998e+00,4.647372699643019800e-01
1.007978196439800059e-03,1.027854329877300093e-03,2.111803188217080060e-02,1.198739302958359954e+00,6.903936315311589578e-01
1.134198929675160096e-03,3.687041259299959819e-03,1.966637430692599886e-02,1.447973346399610062e+00,5.371174056250600515e-01
2.630069469860059784e-03,1.318517460030499975e-03,2.983271646629650012e-02,4.942450984488240273e-01,2.937626311047930039e-01
1.962266891800800144e-03,6.309848103596600328e-04,1.157758236476479942e-02,5.523346637453649954e-01,2.128283724559009993e-01
2.389426296981279896e-03,2.273264527266379963e-03,2.187185001177599855e-02,7.578760812291870409e-03,6.710610695488280486e-01
1.481398611090379994e-03,3.947025586480390133e-03,7.361483516517089778e-03,1.431251021228149956e+00,9.653514427337800408e-01
3.586660357612419907e-03,2.486817814710079889e-03,1.336598746946940017e-02,6.407073549865740514e-01,9.796005251258610436e-01
1.221680816240840054e-03,3.921883108514010417e-03,3.257674196903829946e-03,1.354896198167699906e+00,4.765385650633829906e-01
1.820145625596399997e-03,7.026625657733530286e-04,2.102318174081409946e-02,1.430184523200150049e-01,9.631092424504460459e-01
1.988004120463039964e-03,3.761005427806410079e-03,1.780178630923410013e-02,9.915309290990700353e-01,6.753309283484709713e-01
2.331477983577409825e-03,1.820964275395259985e-03,4.498800913909219851e-03,1.484703879301320084e+00,6.543082641914950148e-01
2.824837677420120180e-03,3.243325125996370049e-03,1.316359708414339968e-02,1.306804677805629922e+00,3.849934365004299974e-01
3.867189693788759992e-03,2.063018935370490060e-03,2.265931940910380013e-02,1.143115753761489994e+00,3.539455851211680271e-01
3.774579491555460093e-03,9.402759234684050088e-04,2.894281410097099966e-02,1.463380741334989965e+00,8.343570526018739830e-01
1.724969690179220007e-03,3.884686277608389877e-03,1.522355466356080031e-02,2.846898144646550083e-02,1.109777878101450010e-01
3.427974966887150070e-03,3.094621567945350128e-03,2.086614631290410055e-02,3.793492004075090240e-01,2.708166280381850144e-01
3.694547169601079990e-03,2.127166068292809988e-03,9.241217135123680829e-03,1.659024095989300104e-02,3.702126748876179985e-01
1.003599679379489932e-03,3.434164058043160089e-03,2.066102665538600142e-02,5.694160046892939864e-01,9.356122437189330343e-01
2.136525820905110177e-03,5.618637618710049884e-04,1.055500022498540025e-02,1.048788008359260032e-01,6.189377083745789543e-01
1.026395210111279979e-03,2.971720785610140053e-03,2.539718743123790118e-02,8.182336147064339649e-01,1.628670585202050131e-02
2.868406204388239834e-03,3.225610659699769921e-03,1.240084450199339938e-02,6.716813267266839860e-02,4.869327130971939921e-01
2.802984934153499898e-03,3.245363945056570134e-03,2.573762241524920127e-02,3.755618078273260108e-01,5.953005073256789625e-01
1.322754347065699951e-03,2.728165784314859864e-03,3.035476235519629900e-03,8.299502264249609684e-01,6.263918066071350044e-02
3.739663239968010148e-03,1.561703421210639941e-03,1.984471352257230134e-02,3.408713845753810201e-01,6.114748546231999482e-01
1.901279564921510038e-03,1.814429408797529897e-03,2.629416159250700172e-02,9.681529045648640253e-01,3.005899099456150192e-01
3.054524985627500057e-03,1.485779958476429958e-03,2.288301859350479889e-02,1.141599148320729951e+00,7.055917881967029848e-01
1.042811920746000102e-03,1.893102164891320022e-03,1.820108943951689873e-02,6.463790633669119767e-02,3.363217834387909888e-01
2.238260179312900194e-03,1.172034675365429997e-03,2.271688024781619991e-02,9.189707052439920476e-01,9.787652309574189635e-01
2.841785787979609831e-03,3.423804255876689972e-03,3.447612445618029962e-03,3.920524487597869950e-02,9.642548289606349687e-01
3.710491046082929796e-03,2.270343873105590184e-03,6.768380191754319944e-03,1.023153330804309924e+00,8.233146537456199621e-01
1.940885166231540084e-03,1.853444065213670066e-03,1.108126121429349985e-02,1.070413625381650080e+00,9.319208179847340290e-01
1.127845384285789971e-03,3.986796117011339770e-03,1.050888538546979924e-02,4.971927137486639725e-01,7.972677213682329844e-01
2.479713738213990080e-03,3.961140890013779836e-03,4.929810714542629674e-03,2.433578796673099842e-02,1.651427444922740073e-01
3.541025246967100144e-03,3.985938432307330193e-03,1.404154943586279937e-02,1.271557614520310020e+00,1.041545752193780011e-01
3.232558653641730111e-03,5.589090394580270267e-04,2.374967996136799833e-02,9.301572853153340370e-01,1.094354545585810023e-01
3.986020782659059798e-03,1.859444410085790006e-03,1.928810384449619955e-02,7.110429312300399485e-02,9.660153021253650163e-01
1.874455800609660079e-03,2.776035708037789904e-03,1.267017644159569925e-02,4.630693653317869973e-01,8.150233232183380361e-01
1.298647933694069972e-03,5.185748000725870109e-04,6.483716709141849888e-03,9.974829554613680038e-01,5.699301600863689865e-01
2.439649961335580049e-03,3.309357477535259783e-03,8.208843566527120744e-03,9.799248187366179641e-01,6.447012313331940137e-01
3.308798542564730071e-03,2.136683539004759994e-03,2.942104757754809841e-02,3.662038348051719905e-01,5.618828293182890343e-01
1.019618375034770080e-03,2.150060623190949878e-03,2.968635072897959915e-02,6.894943191268250171e-01,6.239164144694809844e-01
3.927234454829479568e-03,1.669030458243210037e-03,2.134995153519770109e-02,1.026549927535699958e+00,4.394769482314589935e-03
1.093035004040919956e-03,2.653740860014569894e-03,1.831151535264359878e-02,1.439390976270890077e+00,8.656951933952510281e-01
3.834140820298580134e-03,6.877147386057769858e-04,5.754921393639409778e-03,5.863503962012469595e-01,4.109630677192470105e-01
1.454785177965879986e-03,2.932888561584290170e-03,2.976146610015959967e-02,1.788749298937619969e-01,3.240584915014919909e-02
3.892244319869669813e-03,3.716748866445850150e-03,2.871383322234430033e-02,3.312012126620390018e-01,5.409848008300179867e-01
2.889518998834300200e-03,2.944656488874459934e-03,2.479605363299020038e-02,1.180615189610169979e+00,3.245759339572399926e-01
3.647526794363510193e-03,1.003381043641249923e-03,1.732217524533560121e-02,8.156462436629230428e-01,4.693166390168480029e-01
1.151926287696930029e-03,6.163440090788059643e-04,2.702579003713680150e-02,3.810247354164020273e-01,4.921985686926639847e-01
3.391438142240750086e-03,1.341224875925809985e-03,1.654878279482549855e-02,1.360802419812769948e+00,2.644318679254499815e-01
1.858115013900679896e-03,1.715373942181120086e-03,1.065206863156819943e-02,3.668728131009269672e-02,1.186112925691999997e-01
3.662250198049939870e-03,3.933220339250520330e-03,2.005615126215809854e-02,5.974280188372359524e-01,6.636498198250769809e-01
1.260857361171629923e-03,1.988043989187690194e-03,3.063653198583519803e-03,1.343819978156939987e+00,4.120385755037420106e-01
3.896987186541550196e-03,9.028695640679219739e-04,2.914188438316530141e-02,7.857269103170839708e-01,4.755588363048149914e-01
3.132668635857520194e-03,9.238363723283399623e-04,1.037033235137579945e-02,1.052001631068300025e+00,9.779792807726189752e-01
1.430110006150559941e-03,1.426357797300789902e-03,2.138054000025009851e-02,7.438192572364350497e-01,5.396759276953529832e-02
1.125671240004480012e-03,2.131651987232380079e-03,2.783684216518069951e-02,3.542049722070809981e-02,5.598708090537689586e-01
3.256481542816149974e-03,2.420921132916350159e-03,2.964310228582429929e-02,1.247203671261200020e+00,2.331696365028619947e-02
2.828898959421549848e-03,2.295241777833779973e-03,1.562876967632539915e-02,5.881766069638539873e-01,5.935016827648510462e-01
2.974965641287160081e-03,1.720970782838990082e-03,2.355659613338809827e-02,6.855574395926669617e-02,2.505251970437820108e-01
1.106983632736139927e-03,2.731431089181099881e-03,2.463512255536949927e-02,1.255899446018619914e+00,2.949582405113609918e-01
2.607807602345709949e-03,8.295098269196460143e-04,3.293840649497929967e-03,7.595759321866789593e-01,3.256785303165670165e-01
1.955346456771720007e-03,2.058466613423310092e-03,1.912213830995539848e-02,1.234097292416959979e+00,5.025052066496570047e-02
2.214298675965749915e-03,1.137800298188810025e-03,2.865009077066790061e-02,9.164756378115850310e-01,3.390553504228590014e-03
3.974183143169620312e-03,3.268087090426940056e-03,3.703797321440879982e-03,1.468516571035139995e-01,5.447976848138500472e-01
3.070083514898549939e-03,1.558709857997949951e-03,7.328174669909060315e-03,2.788400083078300118e-01,1.160947479566089985e-01
1.715147334141189960e-03,1.473995843146579977e-03,1.944876731812560100e-02,1.474973947092889981e+00,9.835390843208879907e-01
1.185815015143710073e-03,6.331106936413560381e-04,1.506886579243229933e-02,8.163447734933579891e-01,8.969397608861330307e-01
1.189583223501920013e-03,5.534179250977470542e-04,3.416895344941410159e-03,6.956147435798779588e-01,2.437900538474790102e-01
2.459403463308469911e-03,6.133049545015670408e-04,2.804147553739769899e-02,6.463768308686560493e-01,7.350046746621370364e-01
1.916430255498269893e-03,1.933575941980820046e-03,2.257878003029150163e-02,4.266515430514700169e-01,5.054973555156030418e-01
3.139187980178280001e-03,2.425984390325959875e-03,1.060746248421889915e-02,1.099176884842570034e+00,9.187656006892210014e-02
3.583372006624699953e-03,3.872143196013639981e-03,2.894726957812440021e-02,1.413162442843899913e-01,1.853181229119650053e-01
1.733004612292860088e-03,2.914054692216800063e-03,2.723889913405079868e-02,4.523738448726939976e-01,7.807378739221020325e-01
2.386966056328970048e-03,1.547054864627769952e-03,4.824990468524859889e-03,5.343688329323199593e-01,7.412083699698559514e-01
3.013376263929530043e-03,3.952777194384829614e-03,5.954888477729869747e-03,2.702347975055450213e-01,6.701873422418720416e-01
1.903136303275360054e-03,3.251149337950630207e-03,2.851965387907719890e-02,9.816242651446960288e-01,4.659179105325599868e-01
2.258676019442729804e-03,8.890468772189919974e-04,4.195879583197410084e-03,1.226894274155380105e+00,3.193012734898369870e-02
1.216817691925910043e-03,1.996434527338370075e-03,1.049915956776189922e-02,1.158377038829490058e-01,7.847206721000840046e-01
2.716941820633600197e-03,2.721664891477560116e-03,2.771335584236980093e-02,7.249550511469130543e-01,7.749691119650380274e-03
3.632019976135580138e-03,3.341485469060019933e-03,1.254968836278170033e-02,8.544735088798920408e-01,4.523877237723210043e-01
3.854484625473849832e-03,3.191354349583739973e-03,5.345424493386640233e-03,7.357221422998699856e-01,1.404820546323899966e-01
2.666118916423060141e-03,2.724111653169619934e-03,6.683094565004809966e-03,7.674617549814279904e-01,9.433933682749050531e-01
3.822959716903739837e-03,1.451534097318769997e-03,3.831985516995890101e-03,1.468351073423749931e+00,3.209534270681910217e-01
3.627017469074580135e-03,3.737168776642759999e-03,2.998717155372139856e-02,1.452315023345289946e+00,2.999921108228150168e-01
3.324861982391450008e-03,7.489553460744210068e-04,1.727998445425879895e-02,3.076305252641909904e-01,3.217803735698109846e-01
3.274899721823629900e-03,3.270249164750219789e-03,3.737959256700239957e-03,1.441199821304880002e+00,6.131532290293839615e-01
3.358249572564610090e-03,1.217959842893990077e-03,3.844173499997469851e-03,1.680777089002080116e-01,6.269692944325510053e-01
1.846942127673889978e-03,3.807968040270150178e-03,9.757822803273799236e-03,1.954828594462010034e-03,4.700639321675990079e-01
2.324609941135859833e-03,7.385046470611120097e-04,3.007820036101619982e-03,1.346772811162519901e-01,3.421557002176999762e-01
2.604926324586150088e-03,2.500924417226919969e-03,1.473782678454509977e-02,3.620613469235829940e-01,6.653715811856089624e-02
3.906220081405710042e-03,3.065176074760620189e-03,1.514341055650570041e-02,1.114969630402979917e+00,8.745342292252460403e-01
3.444659326612020071e-03,1.991302885660789848e-03,2.877098310805159889e-02,7.118707770032339788e-01,9.841470488158520213e-01
2.038345769624919784e-03,3.636629009731000024e-03,1.556562614184519959e-02,7.926913899035430422e-01,7.093461422878319378e-02
2.671377859788709799e-03,3.948219517385469744e-03,2.822155053759019955e-02,1.383673258048720101e+00,8.550115747703239677e-01
1.090155378001739922e-03,2.587075395544060057e-03,4.972437739718470195e-03,3.149944169616790135e-01,4.330478956089359732e-01
1.361978873296640098e-03,3.857854030970719883e-03,2.534569746115709898e-02,3.403657365075780095e-01,3.221349446903910008e-01
3.065727125720349791e-03,3.966407785246269836e-03,1.288879342598650037e-02,1.421798776226820049e+00,9.946836108819120392e-01
3.996526460232680336e-03,2.249294144958370167e-03,1.115821427787330039e-02,5.228842877835270242e-01,6.372617999983489767e-01
2.122195292148969844e-03,3.597317383268730170e-03,1.812883350664680135e-02,1.367356933878040026e-01,8.986592419554949585e-01
2.488797745476009973e-03,2.201943558930300089e-03,8.951107550682969524e-03,3.262556630757169895e-02,8.930492837172929743e-01
1.117754936753769923e-03,1.399381317972789914e-03,2.016095110404189997e-02,1.457763512391949901e+00,3.088760523886889819e-01
1.294962777061620107e-03,8.837073125271129818e-04,2.993807173262820129e-02,1.237788467460539943e+00,5.042027911837210219e-01
1.417917570766530052e-03,2.070896968927930099e-03,1.901401071594190084e-02,8.273219403724649812e-01,7.982043177972080183e-01
2.773663684917849863e-03,7.267637064758459848e-04,2.990279978385130058e-02,1.118065896221789979e+00,3.877825124855149852e-01
2.694088010142790118e-03,1.680260664328699950e-03,2.989041717973419873e-02,1.414884595172479997e+00,9.913887796946799780e-01
2.160122905764499859e-03,2.009963987567579824e-03,2.526108333371999970e-02,2.269911659125939951e-01,5.815247479360550337e-03
2.971542513548859881e-03,6.217337510524079472e-04,2.172562193106249845e-02,2.818855184469140074e-01,9.121104518850330356e-01
1.077710320720220083e-03,3.422099406228629789e-03,3.223461156768029929e-03,1.380720020473120035e+00,9.431922259950080434e-02
3.110573238822170097e-03,5.952730645930859842e-04,1.270997350133909985e-02,9.171336818867129592e-01,1.021606223059350060e-01
1.224051504679489911e-03,3.277689960345160029e-03,3.889619276078189799e-03,8.994824645830089560e-01,6.626740025817420277e-01
2.497863281510769896e-03,1.955739675823720079e-03,1.636549459373280030e-02,1.362507131821830031e+00,5.085300984259230050e-01
1.082628597578729965e-03,5.096985646464160472e-04,2.694610564931779889e-02,1.437941445174979904e+00,9.244236385736149808e-01
2.144592254521790215e-03,3.796574067569339923e-03,2.348910143935909953e-02,1.482728108655199994e+00,3.266939753300979743e-01
1.131376413302259947e-03,1.526275034261400038e-03,1.132635505257689919e-02,1.164022445877900047e+00,5.157141726044939950e-02
3.937761349752780249e-03,1.399655639597449956e-03,1.795071828839630082e-02,8.322027210452359602e-01,8.362881695651449565e-01
3.165712056777909844e-03,3.672832061201100184e-03,2.978840446309699921e-02,8.283050268378580050e-01,4.266310763705989939e-01
1.358087924269030028e-03,3.917258043578360389e-03,2.536982999601609945e-02,1.103482016898579943e+00,8.466722643654790437e-01
1.040522773260720100e-03,1.055886840859659916e-03,1.570882004425539977e-02,2.849754902967249759e-01,4.491583256586449691e-02
3.943952620082300312e-03,2.328667622310110104e-03,2.957894310671349905e-02,7.263347353170389598e-01,1.540433672752699878e-01
3.031571288811739980e-03,5.302608871400589594e-04,1.879509516391879992e-02,1.390609496908959963e+00,9.879706569779660441e-01
1.396188142556699981e-03,2.529688859508019867e-03,1.263109667331840068e-02,8.237558406338789663e-01,3.322455655492380089e-01
1.048229340119990029e-03,8.749265319546690534e-04,1.778128079574000167e-02,1.743239466527010118e-01,6.784929239614869712e-01
2.192279817086880030e-03,3.574748124090019932e-03,3.340466561873910081e-03,6.383985988599010231e-01,1.114701754529959926e-02
2.182539375528460158e-03,6.258016319525199845e-04,2.274379520292699880e-02,6.267483664043249636e-01,3.171668210795620113e-01
3.564103217452760115e-03,2.713354231933359957e-03,2.064555339528080166e-02,4.120588014309759656e-02,5.551730483933350335e-01
3.984378048511689682e-03,1.947064402100860073e-03,1.613913416998200012e-02,4.776299833988310040e-01,1.917573542171160106e-01
2.366579870473590076e-03,3.914074077879309797e-03,8.666283492391230539e-03,1.410734744777319971e+00,9.213951374939639838e-02
2.427080772593620019e-03,7.732727920266329507e-04,7.441706035978859837e-03,1.318781606083500035e+00,4.603485199147839824e-01
2.471675585152580037e-03,5.836754504324639763e-04,1.368905074289420050e-02,5.695484637783369830e-02,1.012816335516980061e-02
3.681768718754870051e-03,2.410515693330320033e-03,1.205456879760049942e-02,1.444197297090900056e+00,4.822790617202409869e-01
3.126264460427219914e-03,2.191591730953190015e-03,2.889937508849749898e-02,1.495850097803280043e+00,5.151753996051849915e-01
2.869575099764860079e-03,3.781356204342559840e-03,1.823645085399989985e-02,1.857456030172760161e-02,8.267248125351030208e-02
2.133474117646689920e-03,3.993330517997969835e-03,5.665587631911970373e-03,9.702995401402000342e-01,9.471967259685040164e-01
2.946367084463360000e-03,3.881823251841119964e-03,4.168465686170379735e-03,8.643374095084149777e-01,3.657718629965089896e-01
2.354686149731279824e-03,2.885769033918619917e-03,2.046140906670920051e-02,1.224953115676300053e+00,8.889417170430530257e-01
3.763743638962510022e-03,3.815612142496629857e-03,2.726951294123219904e-02,1.056175243728679991e+00,9.810599807703399566e-01
